140.0,312.36133,140.0,672.36133
140.0,672.36133,700.0,672.36133
700.0,672.36133,700.0,312.36133
700.0,312.36133,140.0,312.36133
140.0,312.36133,140.0,312.36133
140.0,432.3622,380.0,432.3622
380.0,432.3622,380.0,312.3622
140.0,552.3622,400.0,552.3622
400.0,552.3622,400.0,672.3622
460.0,312.3622,460.0,492.3622
460.0,492.3622,700.0,492.3622
700.0,552.3622,460.0,552.3622
460.0,552.3622,460.0,672.3622
